,Unnamed: 0.1,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,lower_90,upper_90,t-statistic,p-value
1084,187,Cyanobacteria,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,-0.018207925490861,0.0800612122253168,,,3,False,0.0,-0.037190446990493,0.0007745960087709,-1.6081379769385906,0.11423014275962921
1085,188,Cyanobacteria,16S rRNA modification,0.009156331731471,0.0647450425811671,,,1,False,0.0,-0.0061947243995895,0.0245073878625315,0.9999999999999994,0.3222234059506758
1086,189,Cyanobacteria,Ubiquinone biosynthesis!!!NADH dehydrogenase,-0.0194507149016531,0.1375373240588515,,,1,False,0.0,-0.0520608283183897,0.0131593985150834,-0.9999999999999993,0.32222340595067567
1087,190,Cyanobacteria,Pyrimidine biosynthesis!!!Purine salvage,0.0,0.0,,,0,False,0.0,,,,
1088,191,Cyanobacteria,Pyrimidine degradation!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1089,192,Cyanobacteria,Histidine biosynthesis!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
1090,193,Cyanobacteria,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1091,194,Cyanobacteria,Pyruvate oxidation!!!Menaquinone biosynthesis,-0.0079029703672634,0.0558824393820834,,,1,False,0.0,-0.021152702385271,0.005346761650744,-0.9999999999999912,0.32222340595067966
1092,195,Cyanobacteria,16S rRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1093,196,Cyanobacteria,Biotin biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1094,197,Cyanobacteria,Cysteine biosynthesis!!!CRISPR-Cas system,0.0,0.0,,,0,False,0.0,,,,
1095,198,Cyanobacteria,Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1096,199,Cyanobacteria,Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1097,200,Cyanobacteria,"Isoleucine, leucine, valine biosynthesis!!!Isoleucine, leucine, valine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
1098,201,Cyanobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1099,202,Cyanobacteria,NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1100,203,Cyanobacteria,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1101,204,Cyanobacteria,Phospholipid biosynthesis!!!Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1102,205,Cyanobacteria,"Isoleucine, leucine, valine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
1103,206,Cyanobacteria,A/V-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
1104,207,Cyanobacteria,Heme biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1105,208,Cyanobacteria,Cysteine biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1106,209,Cyanobacteria,Methionine biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1107,210,Cyanobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1108,211,Cyanobacteria,Mureine biosynthesis!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1109,212,Cyanobacteria,Arginine biosynthesis!!!Threonine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1110,213,Cyanobacteria,Urea cycle!!!Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1111,214,Cyanobacteria,Menaquinone biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1112,215,Cyanobacteria,NAD biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1113,216,Cyanobacteria,Lysine biosynthesisTCA cycle,0.0,0.0,,,0,False,0.0,,,,
1114,217,Cyanobacteria,Cobalamine/B12 biosynthesis!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1115,218,Cyanobacteria,Heme biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1116,219,Cyanobacteria,Heme biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1117,220,Cyanobacteria,Glutamine biosynthesis!!!Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1118,221,Cyanobacteria,Heme biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1119,222,Cyanobacteria,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1120,223,Cyanobacteria,Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1121,224,Cyanobacteria,Urea cycle!!!RNA polymerase,0.0,0.0,,,0,False,0.0,,,,
1122,225,Cyanobacteria,Cysteine biosynthesis!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
1123,226,Cyanobacteria,Arginine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1124,227,Cyanobacteria,Pyrimidine salvage!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1125,228,Cyanobacteria,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1126,229,Cyanobacteria,Fatty acid biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1127,230,Cyanobacteria,Phospholipid biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1128,231,Cyanobacteria,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1129,232,Cyanobacteria,Translation factors!!!Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1130,233,Cyanobacteria,Ubiquinone biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1131,234,Cyanobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1132,235,Cyanobacteria,Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1133,236,Cyanobacteria,Folate biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1134,237,Cyanobacteria,Glycolysis,0.0,0.0,,,0,False,0.0,,,,
1135,238,Cyanobacteria,Fatty acid biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1136,239,Cyanobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1137,240,Cyanobacteria,Ribosome 30S subunit!!!Ribosome 30S subunit,0.0,0.0,,,0,False,0.0,,,,
1138,241,Cyanobacteria,Mureine biosynthesis!!!Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1139,242,Cyanobacteria,Pyrimidine salvagetRNA modification!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1140,243,Cyanobacteria,Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1141,244,Cyanobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1142,245,Cyanobacteria,Lysine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1143,246,Cyanobacteria,Pyrimidine salvage!!!Thymidylate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1144,247,Cyanobacteria,Serine biosynthesis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1145,248,Cyanobacteria,Fatty acid biosynthesis!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1146,249,Cyanobacteria,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1147,250,Cyanobacteria,tRNA modification!!!Pyrimidine salvagetRNA modification,0.0,0.0,,,0,False,0.0,,,,
1148,251,Cyanobacteria,Phospholipid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1149,252,Cyanobacteria,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1150,253,Cyanobacteria,RNA polymerase!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1151,254,Cyanobacteria,Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1152,255,Cyanobacteria,Photosystem I,0.0,0.0,,,0,False,0.0,,,,
1153,256,Cyanobacteria,tRNA modification!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1154,257,Cyanobacteria,Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1155,258,Cyanobacteria,Translation factors,0.0,0.0,,,0,False,0.0,,,,
1156,259,Cyanobacteria,Gluconeogenesis,0.0,0.0,,,0,False,0.0,,,,
1157,260,Cyanobacteria,Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1158,261,Cyanobacteria,Threonine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1159,262,Cyanobacteria,FoF1-type ATP synthase!!!FoF1-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
1160,263,Cyanobacteria,tRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1161,264,Cyanobacteria,Aminoacyl-tRNA synthetases!!!Aminoacyl-tRNA synthetases,0.0,0.0,,,0,False,0.0,,,,
1162,265,Cyanobacteria,Glutamine biosynthesis!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1163,266,Cyanobacteria,Serine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1164,267,Cyanobacteria,Pentose phosphate pathway,-0.0005288319829512,0.0037394068125317,,,1,False,0.0,-0.001415445715641,0.0003577817497384,-0.9999999999998723,0.32222340595073673
1165,268,Cyanobacteria,Lipoate biosynthesis!!!Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1166,269,Cyanobacteria,Pentose phosphate pathway!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1167,270,Cyanobacteria,Cysteine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
1168,271,Cyanobacteria,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1169,272,Cyanobacteria,Cysteine biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1170,273,Cyanobacteria,Purine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1171,274,Cyanobacteria,Thiamine biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1172,275,Cyanobacteria,Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1173,276,Cyanobacteria,Aromatic amino acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1174,277,Cyanobacteria,"Histidine biosynthesis, Purine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
1175,278,Cyanobacteria,TCA cycle!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
1176,279,Cyanobacteria,Menaquinone biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1177,280,Cyanobacteria,23S rRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1178,281,Cyanobacteria,Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1179,282,Cyanobacteria,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1180,283,Cyanobacteria,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1181,284,Cyanobacteria,Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1182,285,Cyanobacteria,Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1183,286,Cyanobacteria,Pyruvate oxidation!!!Fatty acid biosynthesis,-0.0362062728973602,0.1179694713114068,,,5,True,-0.0001435897435896,-0.0641768464525889,-0.0082356993421315,-2.1701971537731732,0.03486767275959678
1184,287,Cyanobacteria,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,-0.2240295868905447,0.629123603949725,,,12,True,-0.0018666666666665,-0.3731948568878583,-0.0748643168932311,-2.5179923163300075,0.015119834283814524
1185,288,Cyanobacteria,Serine biosynthesis!!!Glycine cleavage,-0.1351313499606566,0.4387770347301804,,,9,True,-0.0020102564102563,-0.2391654291833118,-0.0310972707380014,-2.1776958761488343,0.03427201663290946
1186,289,Cyanobacteria,Purine biosynthesis!!!Pyrimidine biosynthesis,-0.018453493031821,0.1241648429816923,,,3,False,-0.0045948717948717,-0.0478929898354066,0.0109860037717645,-1.0509085942550827,0.29845597906781723
1187,290,Cyanobacteria,Purine biosynthesis!!!tRNA modification,0.0630414246813353,0.1812200266735416,,,8,True,-0.0054564102564101,0.0200741380655252,0.1060087112971453,2.4598285137732794,0.01747552255166246
1188,291,Cyanobacteria,"Isoleucine, leucine, valine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway",-0.0282618047967337,0.1578646494100145,,,2,False,-0.0091897435897435,-0.0656915291059775,0.0091679195125099,-1.2659017642662411,0.2115340457278614
1189,292,Cyanobacteria,CRISPR-Cas system,0.1221506756578389,0.2801560984463102,,,12,True,-0.0119179487179486,0.0557256364385548,0.188575714877123,3.0830516116974436,0.0033605305466375577
1190,293,Cyanobacteria,Lysine biosynthesis,-0.0313530074846561,0.0767890143022854,,,9,True,-0.0119179487179487,-0.0495596905264567,-0.0131463244428554,-2.8871218629945465,0.005770068197409864
1191,294,Cyanobacteria,Serine biosynthesis!!!Serine biosynthesis,-2.07921428613832,1.412564561091962,,,42,True,-0.0249846153846153,-2.4141334861509733,-1.7442950861256663,-10.408207608803496,5.245078653474176e-14
1192,295,Cyanobacteria,Aminoacyl-tRNA synthetases!!!Glycolysis,-0.1229922386671914,0.219293989579671,,,21,True,-0.0308717948717948,-0.1749868657310549,-0.0709976116033279,-3.965847224613014,0.0002379262388344097
1193,296,Cyanobacteria,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis",0.0502335962789756,0.1664578670436983,,,6,True,-0.0310153846153845,0.0107664192014256,0.0897007733565255,2.1339043448710155,0.03788110838394987
1194,297,Cyanobacteria,Purine salvage,-0.0977457386211829,0.2794438448437302,,,9,True,-0.0475282051282051,-0.1640019024394037,-0.0314895748029621,-2.473365432320668,0.0168994144984562
1195,298,Cyanobacteria,NAD biosynthesis!!!NAD biosynthesis,-0.271660736298135,0.4413869771061235,,,19,True,-0.1252102564102563,-0.3763136331215617,-0.1670078394747082,-4.352034808049092,6.836899909926246e-05
1196,0,Thermoproteota,Mureine biosynthesis!!!tRNA modification,0.2705757544096345,0.5406601751853806,,,14,True,0.4518,0.1423851723014373,0.3987663365178317,3.5387468792595453,0.0008913403045435358
1197,1,Thermoproteota,A/V-type ATP synthase,0.1345046915610527,0.3686614986343631,,,7,True,0.2711999999999999,0.0470950130238545,0.2219143700982508,2.579851160388035,0.01293404927025354
1198,2,Thermoproteota,Aminoacyl-tRNA synthetases!!!Glycolysis,-0.126494441097285,0.2944371997822953,,,14,True,0.1007999999999999,-0.1963055308847996,-0.0566833513097704,-3.0378320792490743,0.0038135641237126952
1199,3,Thermoproteota,Ribosome 30S subunit,-0.1167860668113145,0.3076514301483333,,,10,True,0.0577999999999999,-0.1897302519524002,-0.0438418816702288,-2.6842137464002636,0.009889832607296728
1200,4,Thermoproteota,Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis,0.0440210933545879,0.2191854223344627,,,2,False,0.0333999999999998,-0.0079477924044784,0.0959899791136542,1.420149811732299,0.16189579927042824
1201,5,Thermoproteota,tRNA modification!!!Pyrimidine salvagetRNA modification,0.2602151315154829,0.5516862830521589,,,12,True,0.0197999999999999,0.129410258119148,0.3910200049118177,3.3352267350926885,0.0016308299242760635
1202,6,Thermoproteota,Heme biosynthesis!!!Fatty acid biosynthesis,0.007217260852364,0.051033740902988,,,1,False,0.0129999999999999,-0.0048828442668447,0.0193173659715728,0.9999999999999974,0.3222234059506768
1203,7,Thermoproteota,Cysteine biosynthesis!!!Molybdopterin biosynthesis,0.0132025238821724,0.0681845342002349,,,3,False,0.0114,-0.0029640360589355,0.0293690838232803,1.3691659370211384,0.17719083641979239
1204,8,Thermoproteota,Biotin biosynthesis!!!Ubiquinone biosynthesis,0.0586321906870466,0.1821912065590587,,,6,True,0.0102,0.015434637222354,0.1018297441517392,2.2755884004310634,0.027280046914677784
1205,9,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,0.0108628628761716,0.0768120400284061,,,1,False,0.0041999999999999,-0.0073492795676162,0.0290750053199596,0.9999999999999912,0.32222340595067966
1206,10,Thermoproteota,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1207,11,Thermoproteota,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1208,12,Thermoproteota,Methionine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1209,13,Thermoproteota,Pyrimidine biosynthesis!!!Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1210,14,Thermoproteota,Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1211,15,Thermoproteota,NADH dehydrogenase!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1212,16,Thermoproteota,Pentose phosphate pathway!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
1213,17,Thermoproteota,Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1214,18,Thermoproteota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1215,19,Thermoproteota,Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1216,20,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1217,21,Thermoproteota,Lipid A biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1218,22,Thermoproteota,Cysteine biosynthesis!!!Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1219,23,Thermoproteota,Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
1220,24,Thermoproteota,Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1221,25,Thermoproteota,Molybdopterin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1222,26,Thermoproteota,Thiamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1223,27,Thermoproteota,Thiamine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1224,28,Thermoproteota,Cysteine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1225,29,Thermoproteota,Glycolysis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1226,30,Thermoproteota,"TCA cycle, glyoxylate bypass",0.0,0.0,,,0,False,0.0,,,,
1227,31,Thermoproteota,Menaquinone biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1228,32,Thermoproteota,Glycolysis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1229,33,Thermoproteota,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1230,34,Thermoproteota,Methionine biosynthesis!!!Lysine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1231,35,Thermoproteota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1232,36,Thermoproteota,Fatty acid biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1233,37,Thermoproteota,Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1234,38,Thermoproteota,Molybdopterin biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1235,39,Thermoproteota,Glutamine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
1236,40,Thermoproteota,RNA polymerase,0.0,0.0,,,0,False,0.0,,,,
1237,41,Thermoproteota,RNA polymerase!!!Ribosome 50S subunit,0.0,0.0,,,0,False,0.0,,,,
1238,42,Thermoproteota,Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
1239,43,Thermoproteota,Arginine biosynthesis!!!Biotin biosynthesis!!!Proline degradation,0.0,0.0,,,0,False,0.0,,,,
1240,44,Thermoproteota,TCA cycle,0.0,0.0,,,0,False,0.0,,,,
1241,45,Thermoproteota,Arginine biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1242,46,Thermoproteota,Urea cycle!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1243,47,Thermoproteota,Histidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1244,48,Thermoproteota,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1245,49,Thermoproteota,Pyruvate oxidation!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1246,50,Thermoproteota,Folate biosynthesis!!!Folate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1247,51,Thermoproteota,NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1248,52,Thermoproteota,Phospholipid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1249,53,Thermoproteota,Histidine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1250,54,Thermoproteota,Cobalamine/B12 biosynthesis!!!Histidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1251,55,Thermoproteota,Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1252,56,Thermoproteota,Pyruvate oxidation!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
1253,57,Thermoproteota,Cobalamine/B12 biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1254,58,Thermoproteota,Cysteine biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1255,59,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1256,60,Thermoproteota,Lysine biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1257,61,Thermoproteota,Pantothenate/CoA biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1258,62,Thermoproteota,Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1259,63,Thermoproteota,16S rRNA modification!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1260,64,Thermoproteota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1261,65,Thermoproteota,Purine biosynthesis!!!Purine biosynthesis!!!Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1262,66,Thermoproteota,Methionine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1263,67,Thermoproteota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1264,68,Thermoproteota,Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1265,69,Thermoproteota,Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1266,70,Thermoproteota,tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1267,71,Thermoproteota,tRNA modification!!!Purine salvage,0.0,0.0,,,0,False,0.0,,,,
1268,72,Thermoproteota,Glutamine biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1269,73,Thermoproteota,Phospholipid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1270,74,Thermoproteota,FoF1-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
1271,75,Thermoproteota,Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1272,76,Thermoproteota,Aminoacyl-tRNA synthetases!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
1273,77,Thermoproteota,Menaquinone biosynthesis!!!Lipid A biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1274,78,Thermoproteota,23S rRNA modification!!!23S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
1275,79,Thermoproteota,Thiamine biosynthesis!!!Thiamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1276,80,Thermoproteota,Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1277,81,Thermoproteota,Glutamine biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1278,82,Thermoproteota,NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1279,83,Thermoproteota,Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1280,84,Thermoproteota,Fatty acid biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1281,85,Thermoproteota,Thymidylate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1282,86,Thermoproteota,Glycolysis!!!Glycolysis,0.0,0.0,,,0,False,0.0,,,,
1283,87,Thermoproteota,Cysteine biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1284,88,Thermoproteota,Pyrimidine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
